nohup: ignoring input
number of classes 2
Epoch: 0, Batch: 10, Acc: 21.25%, Loss: 0.7618
Epoch: 0, Batch: 20, Acc: 35.08%, Loss: 0.6939
Epoch: 0, Batch: 30, Acc: 51.04%, Loss: 0.6331
Epoch: 0, Batch: 40, Acc: 60.55%, Loss: 0.5878
Epoch: 0, Batch: 50, Acc: 66.12%, Loss: 0.5483
Epoch: 0, Batch: 60, Acc: 70.31%, Loss: 0.5044
Epoch: 0, Batch: 70, Acc: 73.28%, Loss: 0.4664
Epoch: 0, Batch: 80, Acc: 75.49%, Loss: 0.4416
Epoch: 0, Batch: 90, Acc: 77.24%, Loss: 0.4145
Epoch: 0, Batch: 100, Acc: 78.64%, Loss: 0.3896
Epoch: 0, Batch: 110, Acc: 79.74%, Loss: 0.3745
Epoch: 0, Batch: 120, Acc: 80.56%, Loss: 0.3791
Epoch: 0, Batch: 130, Acc: 81.12%, Loss: 0.3862
Epoch: 0, Batch: 140, Acc: 81.73%, Loss: 0.3514
Epoch: 0, Batch: 150, Acc: 82.27%, Loss: 0.3433
Epoch: 0, Batch: 160, Acc: 82.72%, Loss: 0.3420
Epoch: 0, Batch: 170, Acc: 83.10%, Loss: 0.3434
Epoch: 0, Batch: 180, Acc: 83.34%, Loss: 0.3657
Epoch: 0, Batch: 190, Acc: 83.71%, Loss: 0.3180
Epoch: 0, Batch: 200, Acc: 84.06%, Loss: 0.3082
Epoch: 0, Batch: 210, Acc: 84.31%, Loss: 0.3238
Epoch: 0, Batch: 220, Acc: 84.47%, Loss: 0.3434
Epoch: 0, Batch: 230, Acc: 84.69%, Loss: 0.3159
Epoch: 0, Batch: 240, Acc: 84.97%, Loss: 0.2809
Epoch: 0, Batch: 250, Acc: 85.22%, Loss: 0.2731
Epoch: 0, Batch: 260, Acc: 85.46%, Loss: 0.2759
Epoch: 0, Batch: 270, Acc: 85.62%, Loss: 0.2988
Epoch: 0, Batch: 280, Acc: 85.78%, Loss: 0.2989
Epoch: 0, Batch: 290, Acc: 85.92%, Loss: 0.2949
Epoch: 0, Batch: 300, Acc: 86.08%, Loss: 0.2713
Epoch: 0, Batch: 310, Acc: 86.24%, Loss: 0.2558
Epoch: 0, Batch: 320, Acc: 86.37%, Loss: 0.2847
Epoch: 0, Batch: 330, Acc: 86.45%, Loss: 0.3058
Epoch: 0, Batch: 340, Acc: 86.50%, Loss: 0.3163
Epoch: 0, Batch: 350, Acc: 86.60%, Loss: 0.2719
Epoch: 0, Batch: 360, Acc: 86.70%, Loss: 0.2768
Epoch: 0, Batch: 370, Acc: 86.80%, Loss: 0.2622
Epoch: 0, Batch: 380, Acc: 86.88%, Loss: 0.2744
Epoch: 0, Batch: 390, Acc: 87.00%, Loss: 0.2459
Epoch: 0, Batch: 400, Acc: 87.06%, Loss: 0.2624
Epoch: 0, Batch: 410, Acc: 87.09%, Loss: 0.2953
Epoch: 0, Batch: 420, Acc: 87.17%, Loss: 0.2527
Epoch: 0, Batch: 430, Acc: 87.25%, Loss: 0.2541
Epoch: 0, Batch: 440, Acc: 87.32%, Loss: 0.2539
