nohup: ignoring input
number of classes 2
Epoch: 1, Batch: 10, Acc: 58.28%, Loss: 0.6868
Epoch: 1, Batch: 20, Acc: 58.44%, Loss: 0.6864
Epoch: 1, Batch: 30, Acc: 60.68%, Loss: 0.6766
Epoch: 1, Batch: 40, Acc: 60.35%, Loss: 0.6801
Epoch: 1, Batch: 50, Acc: 61.09%, Loss: 0.6701
Epoch: 1, Batch: 60, Acc: 61.51%, Loss: 0.6716
Epoch: 1, Batch: 70, Acc: 62.63%, Loss: 0.6623
Epoch: 1, Batch: 80, Acc: 63.16%, Loss: 0.6642
Epoch: 1, Batch: 90, Acc: 63.84%, Loss: 0.6567
Epoch: 1, Batch: 100, Acc: 64.19%, Loss: 0.6534
Epoch: 1, Batch: 110, Acc: 64.39%, Loss: 0.6468
Epoch: 1, Batch: 120, Acc: 64.82%, Loss: 0.6400
Epoch: 1, Batch: 130, Acc: 64.99%, Loss: 0.6424
Epoch: 1, Batch: 140, Acc: 65.56%, Loss: 0.6270
Epoch: 1, Batch: 150, Acc: 65.73%, Loss: 0.6324
Epoch: 1, Batch: 160, Acc: 66.04%, Loss: 0.6278
Epoch: 1, Batch: 170, Acc: 66.25%, Loss: 0.6264
Epoch: 1, Batch: 180, Acc: 66.48%, Loss: 0.6156
Epoch: 1, Batch: 190, Acc: 66.59%, Loss: 0.6193
Epoch: 1, Batch: 200, Acc: 66.81%, Loss: 0.6132
Epoch: 1, Batch: 210, Acc: 66.96%, Loss: 0.6129
Epoch: 1, Batch: 220, Acc: 67.02%, Loss: 0.6154
Epoch: 1, Batch: 230, Acc: 67.19%, Loss: 0.5994
Epoch: 1, Batch: 240, Acc: 67.23%, Loss: 0.6138
Epoch: 1, Batch: 250, Acc: 67.28%, Loss: 0.6065
Epoch: 1, Batch: 260, Acc: 67.36%, Loss: 0.6074
Epoch: 1, Batch: 270, Acc: 67.53%, Loss: 0.5959
Epoch: 1, Batch: 280, Acc: 67.54%, Loss: 0.6100
Epoch: 1, Batch: 290, Acc: 67.61%, Loss: 0.5914
Epoch: 1, Batch: 300, Acc: 67.80%, Loss: 0.5783
Epoch: 1, Batch: 310, Acc: 67.98%, Loss: 0.5865
Epoch: 1, Batch: 320, Acc: 68.05%, Loss: 0.5976
Epoch: 1, Batch: 330, Acc: 68.08%, Loss: 0.6013
Epoch: 1, Batch: 340, Acc: 68.13%, Loss: 0.5952
Epoch: 1, Batch: 350, Acc: 68.20%, Loss: 0.5893
Epoch: 1, Batch: 360, Acc: 68.24%, Loss: 0.5865
Epoch: 1, Batch: 370, Acc: 68.32%, Loss: 0.5920
Epoch: 1, Batch: 380, Acc: 68.43%, Loss: 0.5610
Epoch: 1, Batch: 390, Acc: 68.47%, Loss: 0.5772
Epoch: 1, Batch: 400, Acc: 68.50%, Loss: 0.5840
Epoch: 1, Batch: 410, Acc: 68.55%, Loss: 0.5655
Epoch: 1, Batch: 420, Acc: 68.58%, Loss: 0.5732
Epoch: 1, Batch: 430, Acc: 68.66%, Loss: 0.5710
Epoch: 1, Batch: 440, Acc: 68.70%, Loss: 0.5736
Epoch: 1, Batch: 450, Acc: 68.70%, Loss: 0.5863
Epoch: 1, Batch: 460, Acc: 68.74%, Loss: 0.5735
Epoch: 1, Batch: 470, Acc: 68.79%, Loss: 0.5870
Epoch: 1, Batch: 480, Acc: 68.87%, Loss: 0.5603
Epoch: 1, Batch: 490, Acc: 68.89%, Loss: 0.5674
Epoch: 1, Batch: 500, Acc: 68.92%, Loss: 0.5809
Epoch: 1, Batch: 510, Acc: 68.95%, Loss: 0.5717
Epoch: 1, Batch: 520, Acc: 68.98%, Loss: 0.5621
Epoch: 1, Batch: 530, Acc: 69.02%, Loss: 0.5700
Epoch: 1, Batch: 540, Acc: 69.11%, Loss: 0.5847
Epoch: 1, Batch: 550, Acc: 69.24%, Loss: 0.5548
Epoch: 1, Batch: 560, Acc: 69.41%, Loss: 0.5501
Epoch: 1, Batch: 570, Acc: 69.50%, Loss: 0.5564
Epoch: 1, Batch: 580, Acc: 69.60%, Loss: 0.5635
Epoch: 1, Batch: 590, Acc: 69.70%, Loss: 0.5710
Epoch: 1, Batch: 600, Acc: 69.82%, Loss: 0.5538
Epoch: 1, Batch: 610, Acc: 69.89%, Loss: 0.5768
Epoch: 1, Batch: 620, Acc: 69.94%, Loss: 0.5661
Epoch: 1, Batch: 630, Acc: 69.98%, Loss: 0.5627
Epoch: 1, Batch: 640, Acc: 70.09%, Loss: 0.5412
Epoch: 1, Batch: 650, Acc: 70.16%, Loss: 0.5515
Epoch: 1, Batch: 660, Acc: 70.25%, Loss: 0.5652
Epoch: 1, Batch: 670, Acc: 70.34%, Loss: 0.5441
Epoch: 1, Batch: 680, Acc: 70.43%, Loss: 0.5558
Epoch: 1, Batch: 690, Acc: 70.51%, Loss: 0.5440
Epoch: 1, Batch: 700, Acc: 70.58%, Loss: 0.5426
Epoch: 1, Batch: 710, Acc: 70.66%, Loss: 0.5534
Epoch: 1, Batch: 720, Acc: 70.72%, Loss: 0.5580
Epoch: 1, Batch: 730, Acc: 70.83%, Loss: 0.5285
Epoch: 1, Batch: 740, Acc: 70.90%, Loss: 0.5464
Epoch: 1, Batch: 750, Acc: 70.95%, Loss: 0.5545
Epoch: 1, Batch: 760, Acc: 71.04%, Loss: 0.5338
Epoch: 1, Batch: 770, Acc: 71.14%, Loss: 0.5337
